Id,PID,MS SubClass,MS Zoning,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Garage Age,House Age
921,909276110,70,RL,7500,Pave,2,Bnk,3,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,6,7,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,2,2,1,2,547.0,-1,0.0,224.0,771.0,GasA,1,Y,4,753,741,0,1494,0.0,0.0,1,0,3,1,3,7,4,2,Attchd,2,1.0,213.0,2,2,1,0,0,0,0,224,0,0,11,2009,WD ,177500.0,68.0,68
1780,528431030,20,RL,10612,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,3,2,PConc,3,2,2,4,28.0,-1,0.0,1496.0,1524.0,GasA,3,Y,4,1534,0,0,1534,0.0,0.0,2,0,3,1,3,7,4,1,Attchd,4,2.0,484.0,2,2,2,168,46,0,0,0,0,0,1,2007,WD ,215000.0,4.0,4
746,903234220,50,RM,6120,Pave,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,2,1,1,0,273.0,-1,0.0,679.0,952.0,GasA,2,Y,3,994,588,0,1582,0.0,0.0,2,0,3,1,2,6,4,1,Detchd,2,1.0,250.0,1,2,2,189,0,34,150,0,0,0,2,2009,WD ,150000.0,72.0,72
254,906402200,60,RL,12376,Pave,3,Lvl,3,Corner,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,Hip,CompShg,Plywood,Plywood,None,0.0,2,2,PConc,3,2,2,4,1470.0,-1,0.0,203.0,1673.0,GasA,3,Y,4,1699,1523,0,3222,1.0,0.0,3,0,5,1,3,11,4,2,Attchd,2,3.0,594.0,2,2,2,367,0,0,0,0,0,0,5,2010,WD ,320000.0,20.0,20
606,534400050,20,RL,10004,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,2,2,CBlock,2,2,1,1,196.0,2,345.0,975.0,1516.0,GasA,2,Y,4,1516,0,0,1516,0.0,0.0,1,1,3,1,2,6,4,0,Attchd,3,2.0,472.0,2,2,2,0,0,0,0,152,0,0,2,2009,WD ,167000.0,46.0,46
2703,904301410,30,RL,8250,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,5,7,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,Slab,-1,-1,0,-2,0.0,-2,0.0,0.0,0.0,GasA,2,N,4,1032,0,0,1032,0.0,0.0,1,0,2,1,2,6,4,1,Detchd,2,1.0,260.0,2,2,2,0,0,121,0,0,0,0,6,2006,WD ,125000.0,71.0,75
1306,902207120,20,RM,12205,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,3,1,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,1,1,1,-1,0.0,-1,0.0,448.0,448.0,GasA,3,Y,4,1588,0,0,1588,0.0,0.0,2,0,5,1,2,6,-1,0,NA,1,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,12,2008,WD ,65000.0,2010.0,61
2102,906380010,20,RL,11175,Pave,2,Lvl,3,Corner,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,3,2,3,-1,0.0,-1,0.0,1316.0,1316.0,GasA,4,Y,4,1316,0,0,1316,0.0,0.0,2,0,3,1,3,6,4,1,Attchd,4,2.0,440.0,2,2,2,0,20,0,0,0,0,0,10,2007,New,200141.0,3.0,3
1784,528435010,20,RL,9965,Pave,3,Lvl,3,FR2,2,Somerst,Feedr,Norm,1Fam,1Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,3,2,1,-1,0.0,-1,0.0,1528.0,1528.0,GasA,4,Y,4,1528,0,0,1528,0.0,0.0,3,2,3,1,3,6,4,1,Attchd,2,2.0,480.0,2,2,2,0,228,0,0,0,0,0,9,2007,New,235876.0,3.0,3
941,910204050,70,RM,8660,Pave,3,Bnk,3,Inside,2,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1993,Gambrel,CompShg,AsbShng,AsbShng,None,0.0,2,2,BrkTil,2,2,1,-1,0.0,-1,0.0,760.0,760.0,GasA,4,N,4,928,928,312,2168,0.0,0.0,2,0,5,1,3,11,4,0,Detchd,2,2.0,576.0,2,2,2,467,160,78,0,0,0,0,12,2009,WD ,123000.0,12.0,110
2699,904100030,50,RL,12375,Pave,3,Lvl,3,Inside,2,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,5,1951,Gable,CompShg,HdBoard,HdBoard,Stone,41.0,2,1,CBlock,2,2,1,2,329.0,-1,0.0,477.0,806.0,GasA,2,Y,4,1081,341,0,1422,1.0,0.0,1,0,3,1,2,7,4,1,Detchd,2,1.0,288.0,2,2,2,0,0,0,0,0,0,0,6,2006,WD ,137500.0,59.0,59
2127,907135180,20,RL,8070,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,4,5,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,3,2,1,4,588.0,-1,0.0,402.0,990.0,GasA,4,Y,4,990,0,0,990,1.0,0.0,1,0,3,1,2,5,4,0,NA,1,0.0,0.0,-1,-1,2,0,0,0,0,0,0,0,8,2007,WD ,123600.0,2010.0,16
2607,535401140,20,RL,8658,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,2,2,CBlock,2,2,1,1,643.0,-1,0.0,445.0,1088.0,GasA,4,Y,4,1324,0,0,1324,0.0,0.0,2,0,3,1,2,6,4,1,Attchd,3,2.0,440.0,2,2,2,0,138,0,0,0,0,0,12,2006,WD ,160000.0,45.0,45
1754,528275035,60,RL,8063,Pave,3,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,3,2,1,-1,0.0,-1,0.0,924.0,924.0,GasA,4,Y,4,948,742,0,1690,0.0,0.0,2,1,3,1,2,7,4,1,Attchd,3,2.0,463.0,2,2,2,100,48,0,0,0,0,0,11,2007,WD ,181000.0,10.0,10
1367,903475020,20,RM,8235,Pave,2,HLS,3,Inside,2,OldTown,Feedr,RRNn,1Fam,1Story,5,7,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,2,2,1,0,180.0,1,645.0,0.0,825.0,GasA,2,Y,4,825,0,0,825,1.0,0.0,1,0,2,1,2,4,4,0,Detchd,3,2.0,720.0,2,2,2,140,50,0,0,0,0,0,6,2008,WD ,125000.0,47.0,55
580,534125080,60,RL,11700,Pave,3,Lvl,3,Inside,2,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,2,2,1,1,298.0,-1,0.0,429.0,727.0,GasA,4,Y,4,829,727,0,1556,0.0,0.0,1,1,4,1,2,8,4,0,Attchd,2,2.0,441.0,2,2,2,0,0,0,0,0,0,0,5,2009,WD ,154000.0,42.0,42
341,924152030,60,RL,12961,Pave,3,Lvl,3,Inside,2,Mitchel,Norm,Norm,1Fam,2Story,6,5,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,2,2,4,944.0,-1,0.0,208.0,1152.0,GasA,4,Y,4,1152,645,0,1797,1.0,0.0,2,1,3,1,3,7,4,1,Attchd,4,2.0,616.0,2,2,2,162,312,0,0,0,0,0,3,2010,WD ,231000.0,17.0,17
26,527403020,20,RL,8450,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,2,2,1,2,775.0,-1,0.0,281.0,1056.0,GasA,4,Y,4,1056,0,0,1056,1.0,0.0,1,0,3,1,2,6,4,1,Attchd,2,1.0,304.0,2,2,2,0,85,184,0,0,0,0,7,2010,WD ,142000.0,42.0,42
2667,902400110,75,RM,22950,Pave,1,Lvl,3,Inside,2,OldTown,Artery,Norm,1Fam,2.5Fin,10,9,1993,Gable,WdShngl,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,2,2,-1,0.0,-1,0.0,1107.0,1107.0,GasA,4,Y,4,1518,1518,572,3608,0.0,0.0,2,1,4,1,4,12,4,2,Detchd,2,3.0,840.0,4,2,2,0,260,0,0,410,0,0,6,2006,WD ,475000.0,17.0,118
2884,911370430,120,RM,5748,Pave,2,HLS,3,Inside,1,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,Hip,CompShg,CemntBd,CmentBd,Stone,473.0,3,2,PConc,4,2,4,4,1573.0,-1,0.0,0.0,1573.0,GasA,4,Y,4,1778,0,0,1778,2.0,0.0,2,0,2,1,4,5,4,1,Attchd,4,2.0,495.0,2,2,2,123,53,0,0,153,0,0,2,2006,New,375000.0,5.0,5
28,527425090,20,RL,10500,Pave,3,Lvl,3,FR2,2,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,2,2,1,3,432.0,-1,0.0,432.0,864.0,GasA,2,Y,4,864,0,0,864,0.0,0.0,1,0,3,1,2,5,4,1,NA,1,0.0,0.0,-1,-1,2,0,0,0,0,0,0,0,4,2010,ConLI,115000.0,2010.0,39
531,528488100,20,FV,7500,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,3,2,1,4,410.0,-1,0.0,811.0,1221.0,GasA,4,Y,4,1221,0,0,1221,1.0,0.0,2,0,2,1,3,6,4,0,Attchd,3,2.0,400.0,2,2,2,0,113,0,0,0,0,0,10,2009,WD ,185000.0,6.0,6
2189,908228010,40,RL,10042,Pave,3,Bnk,3,Corner,2,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,2,2,1,0,144.0,3,278.0,238.0,660.0,GasA,2,Y,4,740,125,0,865,1.0,0.0,1,0,2,1,2,4,4,1,Detchd,2,1.0,216.0,2,2,2,0,0,84,0,0,0,0,8,2007,WD ,108500.0,90.0,90
2508,533212110,160,FV,2544,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,PConc,3,2,1,-1,0.0,-1,0.0,600.0,600.0,GasA,4,Y,4,520,623,80,1223,0.0,0.0,2,1,2,1,3,4,4,0,Detchd,3,2.0,480.0,2,2,2,0,166,0,0,0,0,0,7,2006,WD ,147400.0,5.0,5
573,533223030,160,FV,3768,Pave,3,Lvl,3,FR2,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,3,2,PConc,3,2,1,4,549.0,-1,0.0,142.0,691.0,GasA,4,Y,4,713,739,0,1452,1.0,0.0,2,1,3,1,3,6,4,0,Detchd,2,2.0,506.0,2,2,2,0,34,0,0,0,0,0,9,2009,WD ,156000.0,11.0,11
1363,903455030,50,RM,10320,Pave,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1978,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,1,BrkTil,2,1,1,-1,0.0,-1,0.0,880.0,880.0,GasA,3,Y,4,880,428,0,1308,0.0,0.0,2,0,2,1,2,6,4,0,Detchd,2,2.0,400.0,1,1,2,0,0,117,0,0,0,0,4,2008,WD ,120000.0,60.0,95
487,528290030,80,RL,9734,Pave,2,Lvl,3,Inside,2,Gilbert,RRAn,Norm,1Fam,SLvl,7,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,3,2,2,4,241.0,1,113.0,30.0,384.0,GasA,4,Y,4,744,630,0,1374,0.0,0.0,2,1,3,1,3,7,4,0,BuiltIn,4,2.0,400.0,2,2,2,0,0,0,0,0,0,0,5,2009,WD ,167000.0,6.0,6
1083,528228445,120,RL,3182,Pave,3,Lvl,3,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,3,2,PConc,3,3,1,4,16.0,-1,0.0,1330.0,1346.0,GasA,4,Y,4,1504,0,0,1504,0.0,0.0,2,0,2,1,3,7,4,1,Attchd,4,2.0,437.0,2,2,2,156,20,0,0,0,0,0,5,2008,WD ,191000.0,5.0,5
1620,527110130,80,RL,8872,Pave,2,HLS,3,Inside,2,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,3,2,1,-1,0.0,-1,0.0,384.0,384.0,GasA,3,Y,4,754,630,0,1384,0.0,0.0,2,1,3,1,2,7,4,1,BuiltIn,4,2.0,390.0,2,2,2,0,0,0,0,0,0,0,3,2007,WD ,161500.0,13.0,13
1929,535181140,20,RL,12198,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1975,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,2,2,3,1,780.0,-1,0.0,424.0,1204.0,GasA,2,Y,4,1411,0,0,1411,0.0,0.0,1,0,3,1,2,7,4,1,Attchd,3,1.0,310.0,2,2,2,278,82,0,0,0,0,0,6,2007,COD,130000.0,55.0,55
1820,532354010,20,RL,8480,Pave,3,Lvl,3,Corner,2,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,2,2,1,4,630.0,-1,0.0,340.0,970.0,GasA,2,Y,4,970,0,0,970,1.0,0.0,1,0,2,1,2,5,4,0,Detchd,2,2.0,624.0,2,2,2,0,24,0,0,192,0,0,7,2007,WD ,132500.0,14.0,47
1398,905300020,80,RL,10200,Pave,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,SLvl,5,8,1970,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,3,PConc,3,2,3,3,704.0,-1,0.0,160.0,864.0,GasA,4,Y,4,904,0,0,904,0.0,0.0,1,0,3,1,3,5,4,0,2Types,2,3.0,912.0,2,2,2,143,0,0,0,0,0,0,6,2008,WD ,144000.0,31.0,40
2177,908152180,90,RL,9555,Pave,2,Lvl,3,CulDSac,2,Edwards,Norm,Norm,Duplex,2Story,5,6,1979,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,Slab,-1,-1,0,-2,0.0,-2,0.0,0.0,0.0,GasA,2,Y,4,1100,1133,0,2233,0.0,0.0,2,1,5,2,2,11,4,0,Attchd,4,2.0,579.0,2,3,2,0,0,0,0,0,0,0,2,2007,WD ,141000.0,31.0,31
2144,907227100,20,RL,7200,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,4,8,2006,Gable,CompShg,Plywood,Plywood,None,0.0,2,3,CBlock,2,2,1,1,385.0,-1,0.0,0.0,385.0,GasA,3,Y,4,875,0,0,875,0.0,0.0,1,0,3,1,3,5,4,0,Detchd,2,2.0,728.0,2,2,2,352,0,0,0,0,0,0,10,2007,WD ,117000.0,35.0,38
2697,903456090,190,RM,6780,Pave,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6,8,1982,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,1,CBlock,2,2,3,4,490.0,-1,0.0,30.0,520.0,GasA,3,N,4,520,0,234,754,1.0,0.0,1,0,2,1,2,5,4,0,NA,1,0.0,0.0,-1,-1,0,53,0,0,0,0,0,0,6,2006,WD ,84500.0,2010.0,75
1403,905401060,20,RL,53227,Pave,2,Low,3,CulDSac,1,ClearCr,Norm,Norm,1Fam,1Story,4,6,1994,Flat,Tar&Grv,Plywood,Plywood,None,0.0,2,2,CBlock,3,2,4,2,1116.0,-1,0.0,248.0,1364.0,GasA,4,Y,4,1663,0,0,1663,1.0,0.0,1,0,2,1,3,6,3,2,Attchd,4,2.0,529.0,2,2,2,224,137,0,0,0,0,0,3,2008,WD ,256000.0,56.0,56
596,534226120,20,RL,9100,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,2,2,1,2,338.0,1,466.0,121.0,925.0,GasA,4,Y,4,925,0,0,925,0.0,1.0,1,0,2,1,2,5,4,0,Detchd,2,1.0,429.0,2,2,2,0,0,0,0,0,0,0,7,2009,WD ,117500.0,45.0,45
922,909276200,50,RL,9600,Pave,2,HLS,3,Inside,2,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,1,1,1,428.0,-1,0.0,300.0,728.0,GasA,4,Y,4,976,332,0,1308,1.0,0.0,1,1,2,1,2,7,2,2,Detchd,2,1.0,256.0,2,2,2,0,70,0,0,0,0,0,6,2009,WD ,160000.0,70.0,70
2065,905201080,20,RL,14175,Pave,3,Bnk,3,Inside,1,Sawyer,PosA,Norm,1Fam,1Story,5,5,1998,Hip,CompShg,BrkFace,BrkFace,None,0.0,2,2,CBlock,2,2,1,1,386.0,3,522.0,332.0,1240.0,GasA,3,Y,4,1375,0,0,1375,1.0,0.0,1,0,3,1,2,6,4,1,Attchd,2,1.0,323.0,2,2,2,0,0,0,0,0,0,0,12,2007,WD ,187000.0,54.0,54
1710,528166150,60,RL,14277,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,280.0,3,2,PConc,4,2,2,4,938.0,-1,0.0,379.0,1317.0,GasA,4,Y,4,1217,1168,0,2385,1.0,0.0,2,1,3,1,3,7,4,1,Attchd,4,3.0,818.0,2,2,2,192,228,0,0,0,0,0,1,2007,WD ,350000.0,7.0,7
1034,527401130,90,RL,9000,Pave,3,Lvl,3,FR2,2,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,3,2,2,-1,0.0,-1,0.0,896.0,896.0,GasA,2,Y,4,896,896,0,1792,0.0,0.0,2,2,4,2,2,8,4,0,Detchd,2,2.0,480.0,2,2,2,0,45,0,0,0,0,0,6,2008,WD ,133000.0,28.0,36
1057,528110110,20,RL,13693,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,Hip,CompShg,VinylSd,VinylSd,Stone,554.0,3,2,PConc,4,2,4,4,1728.0,2,495.0,195.0,2418.0,GasA,4,Y,4,2464,0,0,2464,1.0,0.0,2,1,4,1,4,9,4,1,Attchd,4,3.0,650.0,2,2,2,358,78,0,0,0,0,0,8,2008,WD ,417500.0,3.0,3
470,528228295,120,RL,3635,Pave,3,Lvl,3,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,3,2,PConc,3,2,1,3,988.0,-1,0.0,398.0,1386.0,GasA,4,Y,4,1569,0,0,1569,0.0,1.0,2,0,1,1,3,7,4,1,Attchd,3,3.0,660.0,2,2,2,143,20,0,0,0,0,0,5,2009,WD ,175900.0,3.0,3
819,906340100,20,RL,10933,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,9,5,2009,Hip,CompShg,VinylSd,VinylSd,Stone,242.0,4,2,PConc,4,2,4,4,1021.0,-1,0.0,534.0,1555.0,GasA,4,Y,4,1680,0,0,1680,1.0,0.0,1,1,1,1,4,8,4,1,Attchd,4,3.0,1138.0,2,2,2,185,24,0,0,0,0,0,7,2009,New,323262.0,1.0,1
2160,907405130,20,RL,8450,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,3,2,2,4,699.0,-1,0.0,638.0,1337.0,GasA,4,Y,4,1337,0,0,1337,1.0,0.0,2,0,3,1,3,6,4,0,Attchd,3,2.0,531.0,2,2,2,0,39,0,0,0,0,0,10,2007,WD ,185000.0,7.0,7
2552,534430050,30,RL,8550,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,8,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,2,2,1,2,574.0,-1,0.0,242.0,816.0,GasA,4,Y,4,816,0,0,816,1.0,0.0,1,0,2,1,2,4,4,1,Attchd,2,1.0,240.0,2,2,2,228,0,40,0,0,0,0,7,2006,WD ,129800.0,61.0,76
41,528120100,20,RL,12182,Pave,3,Lvl,3,Corner,2,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,3,2,PConc,3,2,2,2,1201.0,-1,0.0,340.0,1541.0,GasA,4,Y,4,1541,0,0,1541,0.0,0.0,2,0,3,1,3,7,4,1,Attchd,3,2.0,532.0,2,2,2,0,70,0,0,0,0,0,5,2010,New,220000.0,5.0,5
742,903231030,50,RM,6120,Pave,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1995,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,BrkTil,2,2,1,-1,0.0,-1,0.0,884.0,884.0,GasA,4,Y,4,989,584,0,1573,0.0,0.0,1,0,3,1,3,6,4,0,Detchd,2,1.0,240.0,2,2,2,0,0,54,0,120,0,0,7,2009,WD ,133000.0,75.0,75
686,535454100,50,RL,10800,Pave,3,Lvl,3,Inside,2,NAmes,Artery,Norm,1Fam,1.5Fin,4,7,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,2,2,1,-1,0.0,-1,0.0,832.0,832.0,GasA,2,Y,2,832,629,0,1461,0.0,0.0,2,0,4,1,2,6,4,0,Detchd,2,1.0,384.0,2,2,2,0,204,0,0,0,0,0,8,2009,WD ,133500.0,61.0,61
314,914478110,90,RL,12760,Pave,2,Lvl,3,Inside,2,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,2,2,1,-1,0.0,-1,0.0,1958.0,1958.0,GasA,2,Y,4,2048,0,0,2048,0.0,0.0,3,0,5,2,2,9,4,0,2Types,2,2.0,776.0,2,2,2,0,0,0,0,0,0,0,3,2010,ConLD,170000.0,34.0,34
1630,527165170,60,RL,7655,Pave,2,Lvl,3,CulDSac,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,PConc,3,2,1,-1,0.0,-1,0.0,903.0,903.0,GasA,3,Y,4,910,732,0,1642,0.0,0.0,2,1,3,1,2,7,4,1,Attchd,3,2.0,392.0,2,2,2,290,84,0,0,0,0,0,7,2007,WD ,168000.0,17.0,17
191,902403070,70,RM,10560,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,6,7,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,1,2,1,1,283.0,-1,0.0,455.0,738.0,GasA,4,Y,4,868,602,0,1470,0.0,0.0,1,1,2,1,2,6,3,0,Detchd,2,2.0,624.0,2,2,2,0,0,0,0,0,0,0,6,2010,WD ,140750.0,40.0,88
1626,527162140,60,RL,7500,Pave,3,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,3,2,1,-1,0.0,-1,0.0,938.0,938.0,GasA,4,Y,4,957,1342,0,2299,0.0,0.0,3,1,5,1,2,7,4,1,Attchd,4,2.0,482.0,2,2,2,188,30,0,0,0,0,0,8,2007,WD ,204000.0,11.0,11
59,528292020,60,RL,9505,Pave,2,Lvl,3,CulDSac,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,3,2,PConc,3,2,1,-1,0.0,-1,0.0,884.0,884.0,GasA,4,Y,4,884,1151,0,2035,0.0,0.0,2,1,3,1,3,8,4,1,BuiltIn,4,2.0,434.0,2,2,2,144,48,0,0,0,0,0,5,2010,WD ,222500.0,9.0,9
2632,535478010,85,RL,10205,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,2,2,3,2,784.0,-1,0.0,141.0,925.0,GasA,2,Y,4,999,0,0,999,1.0,0.0,1,0,3,1,2,6,4,0,Attchd,2,1.0,300.0,2,2,2,150,72,0,0,0,0,0,5,2006,WD ,134500.0,48.0,48
1835,533205110,120,FV,4379,Pave,2,Lvl,3,FR2,2,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,PConc,3,2,3,4,851.0,-1,0.0,527.0,1378.0,GasA,4,Y,4,1378,0,0,1378,1.0,0.0,2,0,2,1,3,6,4,1,Attchd,4,2.0,540.0,2,2,2,160,56,0,0,0,0,0,7,2007,WD ,214000.0,6.0,6
2675,903229040,190,RM,7800,Pave,3,Lvl,3,Inside,2,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,2,2,1,507.0,-1,0.0,286.0,793.0,GasA,2,Y,4,793,325,0,1118,1.0,0.0,1,0,3,1,2,5,4,1,Detchd,2,2.0,410.0,2,2,2,0,0,0,0,271,0,0,5,2006,WD ,119900.0,71.0,71
1503,908201120,90,RL,12108,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,2,2,CBlock,2,2,1,3,133.0,-1,0.0,1307.0,1440.0,GasA,2,N,2,1440,0,0,1440,0.0,0.0,2,0,4,2,1,8,4,0,NA,1,0.0,0.0,-1,-1,2,0,0,0,0,0,0,0,9,2008,WD ,118000.0,2010.0,55
